MessageSequentialID;StorageDate;FromIdentity;ToIdentity;Message;MessageOriginator
345496;2018-02-12 13:04:36.87 -02:00;1644303198997445@messenger.gw.msging.net;carnabelo@msging.net;dancar;User
345498;2018-02-12 13:04:37.41 -02:00;1644303198997445@messenger.gw.msging.net;carnabelo@msging.net;beber;User
345499;2018-02-12 13:04:38.20 -02:00;carnabelo@msging.net;1644303198997445@messenger.gw.msging.net;"🎵   A paradinha, ah ah ah ah 🕺 
";Bot
345501;2018-02-12 13:04:39.22 -02:00;carnabelo@msging.net;1644303198997445@messenger.gw.msging.net;Não existe época melhor para dançar e se divertir com sua família e amigos.;Bot
345503;2018-02-12 13:04:43.29 -02:00;carnabelo@msging.net;1644303198997445@messenger.gw.msging.net;"Tenho essas opções para te ajudar a encontrar um bloquinho de carnaval⬇
";Bot
345508;2018-02-12 13:04:46.03 -02:00;carnabelo@msging.net;1644303198997445@messenger.gw.msging.net;Se for levar sua cerveja de casa, dê preferência para as latas. Em alguns blocos é proibido entrar com long neck de vidro. 🍻;Bot
345510;2018-02-12 13:04:51.00 -02:00;carnabelo@msging.net;1644303198997445@messenger.gw.msging.net; 😝 ;Bot
345514;2018-02-12 13:05:05.46 -02:00;1644303198997445@messenger.gw.msging.net;carnabelo@msging.net;MenuHoje;User
345516;2018-02-12 13:05:07.73 -02:00;carnabelo@msging.net;1644303198997445@messenger.gw.msging.net; Dê uma olhada nos blocos que vão sair ainda hoje. ;Bot
345573;2018-02-12 13:06:41.12 -02:00;1690401604339021@messenger.gw.msging.net;carnabelo@msging.net;ads-bot-carnaval-anuncio2;User
345575;2018-02-12 13:06:44.94 -02:00;carnabelo@msging.net;1690401604339021@messenger.gw.msging.net;Se você não sabe onde ir, posso te ajudar com isso.;Bot
345580;2018-02-12 13:07:01.15 -02:00;1690401604339021@messenger.gw.msging.net;carnabelo@msging.net;dancar;User
345582;2018-02-12 13:07:02.65 -02:00;carnabelo@msging.net;1690401604339021@messenger.gw.msging.net;"🎵   A paradinha, ah ah ah ah 🕺 
";Bot
345584;2018-02-12 13:07:03.66 -02:00;carnabelo@msging.net;1690401604339021@messenger.gw.msging.net;Não existe época melhor para dançar e se divertir com sua família e amigos.;Bot
345586;2018-02-12 13:07:07.80 -02:00;carnabelo@msging.net;1690401604339021@messenger.gw.msging.net;"Tenho essas opções para te ajudar a encontrar um bloquinho de carnaval⬇
";Bot
345589;2018-02-12 13:07:35.44 -02:00;1690401604339021@messenger.gw.msging.net;carnabelo@msging.net;MenuHoje;User
345591;2018-02-12 13:07:37.83 -02:00;carnabelo@msging.net;1690401604339021@messenger.gw.msging.net; Dê uma olhada nos blocos que vão sair ainda hoje. ;Bot
345601;2018-02-12 13:09:06.74 -02:00;carnabelo@msging.net;1816517701712412@messenger.gw.msging.net;Isso ai!!! 😀 Não perca tempo, pq os blocos já estão saindo.  Corre que dá tempo!! 🎭  ;Bot
345604;2018-02-12 13:09:13.48 -02:00;1816517701712412@messenger.gw.msging.net;carnabelo@msging.net;Panpulhs;User
345610;2018-02-12 13:09:22.45 -02:00;carnabelo@msging.net;2071434649549678@messenger.gw.msging.net;😢;Bot
345617;2018-02-12 13:09:54.30 -02:00;1816517701712412@messenger.gw.msging.net;carnabelo@msging.net;Quero bloco na pampulha tem?;User
345625;2018-02-12 13:10:31.38 -02:00;carnabelo@msging.net;1816517701712412@messenger.gw.msging.net;A concentração do Bloco da Proibida vai ser na 👉 Rua Guarapari, 1220  👈;Bot
345630;2018-02-12 13:10:53.19 -02:00;1816517701712412@messenger.gw.msging.net;carnabelo@msging.net;eu vou;User
345632;2018-02-12 13:10:56.53 -02:00;carnabelo@msging.net;1816517701712412@messenger.gw.msging.net;O  Bloco da Proibida, já está na rua!!!;Bot
345634;2018-02-12 13:10:57.54 -02:00;carnabelo@msging.net;1816517701712412@messenger.gw.msging.net;Vem pra folia boa!!! 🎉;Bot
345640;2018-02-12 13:11:06.53 -02:00;carnabelo@msging.net;1330755250363496@messenger.gw.msging.net;  Tem carnaval hoje? Claro que tem. 😍 ;Bot
345643;2018-02-12 13:11:27.01 -02:00;1816517701712412@messenger.gw.msging.net;carnabelo@msging.net;📍 Mais próximo;User
345702;2018-02-12 13:12:08.05 -02:00;carnabelo@msging.net;1816517701712412@messenger.gw.msging.net;Fiquei sabendo que perto daí tem uns blocos que não dá para perder👇;Bot
345708;2018-02-12 13:13:44.56 -02:00;1785045364859061@messenger.gw.msging.net;carnabelo@msging.net;ae ae;User
345709;2018-02-12 13:13:46.33 -02:00;1785045364859061@messenger.gw.msging.net;carnabelo@msging.net;aeae;User
345713;2018-02-12 13:13:48.59 -02:00;carnabelo@msging.net;1785045364859061@messenger.gw.msging.net;Dá uma olhada no que encontrei para você por lá.  👀;Bot
345717;2018-02-12 13:13:51.08 -02:00;carnabelo@msging.net;1785045364859061@messenger.gw.msging.net;🙂 ;Bot
345719;2018-02-12 13:13:52.14 -02:00;1785045364859061@messenger.gw.msging.net;carnabelo@msging.net;ae ae;User
345720;2018-02-12 13:13:52.26 -02:00;carnabelo@msging.net;1785045364859061@messenger.gw.msging.net;Sei de uma coisa que você vai curtir muito. 😊  ;Bot
345722;2018-02-12 13:13:53.29 -02:00;carnabelo@msging.net;1785045364859061@messenger.gw.msging.net;Me mande uma foto, que farei uma mágica.  📷;Bot
345724;2018-02-12 13:13:55.80 -02:00;carnabelo@msging.net;1785045364859061@messenger.gw.msging.net;Dá uma olhada no que encontrei para você por lá.  👀;Bot
345732;2018-02-12 13:14:26.59 -02:00;carnabelo@msging.net;1785045364859061@messenger.gw.msging.net; Ficou massa!  📷 😎;Bot
345741;2018-02-12 13:15:38.52 -02:00;2344367178922679@messenger.gw.msging.net;carnabelo@msging.net;Não;User
345742;2018-02-12 13:15:39.22 -02:00;1466475190128095@messenger.gw.msging.net;carnabelo@msging.net;Funk you;User
345744;2018-02-12 13:15:40.36 -02:00;carnabelo@msging.net;2344367178922679@messenger.gw.msging.net;E ai Irlene Ferreira, o carnaval de BH já começou 🎉 🎭;Bot
345747;2018-02-12 13:15:42.60 -02:00;carnabelo@msging.net;1466475190128095@messenger.gw.msging.net;Dá uma olhada no que encontrei para você 👀;Bot
345750;2018-02-12 13:15:43.72 -02:00;carnabelo@msging.net;2344367178922679@messenger.gw.msging.net;Se você não sabe onde ir, posso te ajudar com isso.;Bot
345752;2018-02-12 13:15:45.34 -02:00;1634067393296515@messenger.gw.msging.net;carnabelo@msging.net;Onde tem bloquinho agora?;User
345760;2018-02-12 13:15:51.58 -02:00;carnabelo@msging.net;1466475190128095@messenger.gw.msging.net;" Não se esqueça de levar sua animação e alegria! 😃 
Te espero lá..";Bot
345762;2018-02-12 13:15:53.33 -02:00;carnabelo@msging.net;1466475190128095@messenger.gw.msging.net;Quando estiver quase na hora te chamo por aqui para o Funk You.  👍;Bot
345767;2018-02-12 13:16:03.36 -02:00;carnabelo@msging.net;1466475190128095@messenger.gw.msging.net;A concentração do Funk You vai ser na 👉 Avenida Brasil com Rua Carandaí,   👈;Bot
345769;2018-02-12 13:16:03.91 -02:00;1634067393296515@messenger.gw.msging.net;carnabelo@msging.net;MenuAgenda;User
345775;2018-02-12 13:16:06.16 -02:00;1785045364859061@messenger.gw.msging.net;carnabelo@msging.net;😍 Claro que pode!;User
345778;2018-02-12 13:16:07.99 -02:00;carnabelo@msging.net;1785045364859061@messenger.gw.msging.net;😃;Bot
345780;2018-02-12 13:16:09.01 -02:00;carnabelo@msging.net;1785045364859061@messenger.gw.msging.net;Já, já eu publico. 😘;Bot
345783;2018-02-12 13:16:20.05 -02:00;1634067393296515@messenger.gw.msging.net;carnabelo@msging.net;12/02/2018;User
345785;2018-02-12 13:16:21.57 -02:00;carnabelo@msging.net;1634067393296515@messenger.gw.msging.net;A cidade toda vai bombar!;Bot
345787;2018-02-12 13:16:22.55 -02:00;carnabelo@msging.net;1634067393296515@messenger.gw.msging.net;"Diz aí... qual bairro você quer curtir os blocos?👇  
";Bot
345840;2018-02-12 13:16:46.12 -02:00;2344367178922679@messenger.gw.msging.net;carnabelo@msging.net;Obrigada não eu do em casa;User
345843;2018-02-12 13:16:50.45 -02:00;carnabelo@msging.net;2344367178922679@messenger.gw.msging.net;"Tenho essas opções para te ajudar a encontrar um bloquinho de carnaval⬇
";Bot
345846;2018-02-12 13:16:51.57 -02:00;carnabelo@msging.net;1634067393296515@messenger.gw.msging.net;Parece que vai rolar muita coisa boa no Floresta ;Bot
345850;2018-02-12 13:16:52.58 -02:00;carnabelo@msging.net;1634067393296515@messenger.gw.msging.net; Em qual bloco vc vai? 👇;Bot
345854;2018-02-12 13:17:05.00 -02:00;1530851666982882@messenger.gw.msging.net;carnabelo@msging.net;📍 Mais próximo;User
345859;2018-02-12 13:17:07.39 -02:00;carnabelo@msging.net;1603290053094217@messenger.gw.msging.net;Isso ai!!! 😀 Não perca tempo, pq os blocos já estão saindo.  Corre que dá tempo!! 🎭  ;Bot
345864;2018-02-12 13:17:14.00 -02:00;carnabelo@msging.net;1634067393296515@messenger.gw.msging.net;Parece que vai rolar muita coisa boa no Centro ;Bot
345866;2018-02-12 13:17:15.00 -02:00;carnabelo@msging.net;1634067393296515@messenger.gw.msging.net;Olha os blocos que encontrei para vc 👀 ;Bot
345871;2018-02-12 13:17:38.68 -02:00;carnabelo@msging.net;1530851666982882@messenger.gw.msging.net; Dê uma olhada nos blocos que vão sair ainda hoje. ;Bot
345878;2018-02-12 13:17:53.09 -02:00;2344367178922679@messenger.gw.msging.net;carnabelo@msging.net;Se que bom obrigado;User
345882;2018-02-12 13:18:03.92 -02:00;1785045364859061@messenger.gw.msging.net;carnabelo@msging.net;Compartilhar;User
345888;2018-02-12 13:18:06.32 -02:00;carnabelo@msging.net;1785045364859061@messenger.gw.msging.net;Chama sua galera também e vem cair na folia.;Bot
345890;2018-02-12 13:18:06.86 -02:00;carnabelo@msging.net;1653683158025411@messenger.gw.msging.net;  Tem carnaval hoje? Claro que tem. 😍 ;Bot
345892;2018-02-12 13:18:07.28 -02:00;carnabelo@msging.net;1603290053094217@messenger.gw.msging.net;A concentração do Funk You vai ser na 👉 Avenida Brasil com Rua Carandaí,   👈;Bot
345902;2018-02-12 13:18:16.64 -02:00;1603290053094217@messenger.gw.msging.net;carnabelo@msging.net;Outros blocos;User
345905;2018-02-12 13:18:21.83 -02:00;1603290053094217@messenger.gw.msging.net;carnabelo@msging.net;12/02/2018;User
345907;2018-02-12 13:18:23.41 -02:00;carnabelo@msging.net;1603290053094217@messenger.gw.msging.net;A cidade toda vai bombar!;Bot
345910;2018-02-12 13:18:24.41 -02:00;carnabelo@msging.net;1603290053094217@messenger.gw.msging.net;" Dê uma olhada em alguns bairros que vão ter blocos.👇 
";Bot
345914;2018-02-12 13:18:31.39 -02:00;carnabelo@msging.net;1653683158025411@messenger.gw.msging.net;"O bloco o Corte Devassa, começa em 41 minutos!!!

";Bot
345916;2018-02-12 13:18:32.39 -02:00;carnabelo@msging.net;1653683158025411@messenger.gw.msging.net; Vem pra folia boa!!! 🎉;Bot
345923;2018-02-12 13:18:42.98 -02:00;carnabelo@msging.net;1603290053094217@messenger.gw.msging.net; Não tenho dúvidas que vai dar para curtir muito no Serra  ;Bot
345925;2018-02-12 13:18:43.86 -02:00;carnabelo@msging.net;1653683158025411@messenger.gw.msging.net;A concentração do Corte Devassa vai ser na 👉 Rua Sapucaí com Assis Chateaubriand,   👈;Bot
345928;2018-02-12 13:18:43.98 -02:00;carnabelo@msging.net;1603290053094217@messenger.gw.msging.net;Olha os blocos que encontrei para vc 👀 ;Bot
345933;2018-02-12 13:18:54.31 -02:00;1653683158025411@messenger.gw.msging.net;carnabelo@msging.net;eu vou;User
345936;2018-02-12 13:18:56.09 -02:00;carnabelo@msging.net;1603290053094217@messenger.gw.msging.net;Parece que vai rolar muita coisa boa no Anchieta ;Bot
345940;2018-02-12 13:18:57.09 -02:00;carnabelo@msging.net;1603290053094217@messenger.gw.msging.net; Em qual bloco vc vai? 👇;Bot
345941;2018-02-12 13:18:57.67 -02:00;carnabelo@msging.net;1653683158025411@messenger.gw.msging.net;"O bloco o Corte Devassa, começa em 41 minutos!!!

";Bot
345944;2018-02-12 13:18:58.67 -02:00;carnabelo@msging.net;1653683158025411@messenger.gw.msging.net; Vem pra folia boa!!! 🎉;Bot
345956;2018-02-12 13:20:18.45 -02:00;carnabelo@msging.net;1479351385497275@messenger.gw.msging.net;A concentração do Funk You vai ser na 👉 Avenida Brasil com Rua Carandaí,   👈;Bot
345963;2018-02-12 13:20:37.17 -02:00;carnabelo@msging.net;1479351385497275@messenger.gw.msging.net;A concentração do Funk You vai ser na 👉 Avenida Brasil com Rua Carandaí,   👈;Bot
345970;2018-02-12 13:21:30.13 -02:00;carnabelo@msging.net;1479351385497275@messenger.gw.msging.net;A concentração do Funk You vai ser na 👉 Avenida Brasil com Rua Carandaí,   👈;Bot
346029;2018-02-12 13:22:15.80 -02:00;1683531225041652@messenger.gw.msging.net;carnabelo@msging.net;ads-bot-carnaval-anuncio2;User
346031;2018-02-12 13:22:19.97 -02:00;carnabelo@msging.net;1683531225041652@messenger.gw.msging.net;Se você não sabe onde ir, posso te ajudar com isso.;Bot
346036;2018-02-12 13:22:26.58 -02:00;carnabelo@msging.net;1479351385497275@messenger.gw.msging.net;" Não se esqueça de levar sua animação e alegria! 😃 
Te espero lá..";Bot
346038;2018-02-12 13:22:28.43 -02:00;carnabelo@msging.net;1479351385497275@messenger.gw.msging.net;Quando estiver quase na hora te chamo por aqui para o Funk You.  👍;Bot
346041;2018-02-12 13:22:32.68 -02:00;1683531225041652@messenger.gw.msging.net;carnabelo@msging.net;beber;User
346043;2018-02-12 13:22:34.23 -02:00;carnabelo@msging.net;1683531225041652@messenger.gw.msging.net;"🎵 Ninguém é de ferro 🍺
";Bot
346045;2018-02-12 13:22:35.23 -02:00;carnabelo@msging.net;1683531225041652@messenger.gw.msging.net;Beber pode? Claro que pode!! Se for catuaçaÍ, melhor ainda.. só não pode dirigir depois, hein? 🚕 🚎 🚈;Bot
346047;2018-02-12 13:22:39.38 -02:00;carnabelo@msging.net;1683531225041652@messenger.gw.msging.net;"Tenho essas opções para te ajudar a encontrar um bloquinho de carnaval⬇
";Bot
346053;2018-02-12 13:23:13.79 -02:00;1683531225041652@messenger.gw.msging.net;carnabelo@msging.net;MenuHoje;User
346055;2018-02-12 13:23:15.87 -02:00;carnabelo@msging.net;1683531225041652@messenger.gw.msging.net; Dê uma olhada nos blocos que vão sair ainda hoje. ;Bot
346060;2018-02-12 13:23:40.21 -02:00;carnabelo@msging.net;1683531225041652@messenger.gw.msging.net;A concentração do Funk You vai ser na 👉 Avenida Brasil com Rua Carandaí,   👈;Bot
346065;2018-02-12 13:23:47.62 -02:00;1683531225041652@messenger.gw.msging.net;carnabelo@msging.net;eu vou;User
346069;2018-02-12 13:23:50.38 -02:00;carnabelo@msging.net;1683531225041652@messenger.gw.msging.net;" 🎵 Ô leva eu, LEva LEva  
Te espero lá..";Bot
346071;2018-02-12 13:23:52.07 -02:00;carnabelo@msging.net;1683531225041652@messenger.gw.msging.net;Quando estiver quase na hora te chamo por aqui para o Funk You.  👍;Bot
346077;2018-02-12 13:24:24.94 -02:00;carnabelo@msging.net;1581354808650537@messenger.gw.msging.net;  Tem carnaval hoje? Claro que tem. 😍 ;Bot
346081;2018-02-12 13:24:26.39 -02:00;carnabelo@msging.net;1406494219473426@messenger.gw.msging.net; Dê uma olhada nos blocos que vão sair ainda hoje. ;Bot
346086;2018-02-12 13:24:45.66 -02:00;825427744247826@messenger.gw.msging.net;carnabelo@msging.net;ads-bot-carnaval;User
346088;2018-02-12 13:24:49.48 -02:00;carnabelo@msging.net;825427744247826@messenger.gw.msging.net;Se você não sabe onde ir, posso te ajudar com isso.;Bot
346091;2018-02-12 13:25:00.60 -02:00;825427744247826@messenger.gw.msging.net;carnabelo@msging.net;tudo;User
346094;2018-02-12 13:25:01.86 -02:00;carnabelo@msging.net;825427744247826@messenger.gw.msging.net;🎵 Que tiro foi esse que tá um arraso?!  😎;Bot
346096;2018-02-12 13:25:02.90 -02:00;carnabelo@msging.net;825427744247826@messenger.gw.msging.net;Dançar, Beber e Beijar! Folia boa, folia gostosa, folia marota... Isso é carnaval!! 🎭;Bot
346098;2018-02-12 13:25:03.29 -02:00;1579357592113420@messenger.gw.msging.net;carnabelo@msging.net;ads-bot-carnaval-anuncio2;User
346100;2018-02-12 13:25:06.50 -02:00;1683531225041652@messenger.gw.msging.net;carnabelo@msging.net;Menu;User
346102;2018-02-12 13:25:06.98 -02:00;carnabelo@msging.net;825427744247826@messenger.gw.msging.net;"Tenho essas opções para te ajudar a encontrar um bloquinho de carnaval⬇
";Bot
346103;2018-02-12 13:25:07.06 -02:00;carnabelo@msging.net;1579357592113420@messenger.gw.msging.net;Se você não sabe onde ir, posso te ajudar com isso.;Bot
346109;2018-02-12 13:25:11.13 -02:00;1683531225041652@messenger.gw.msging.net;carnabelo@msging.net;MenuHoje;User
346111;2018-02-12 13:25:12.79 -02:00;carnabelo@msging.net;1683531225041652@messenger.gw.msging.net; Dê uma olhada nos blocos que vão sair ainda hoje. ;Bot
346116;2018-02-12 13:25:16.26 -02:00;1579357592113420@messenger.gw.msging.net;carnabelo@msging.net;dancar;User
346118;2018-02-12 13:25:17.51 -02:00;carnabelo@msging.net;1579357592113420@messenger.gw.msging.net;" 🎵   Só vem, só vem
";Bot
346120;2018-02-12 13:25:18.53 -02:00;carnabelo@msging.net;1579357592113420@messenger.gw.msging.net;Não existe época melhor para dançar e se divertir com sua família e amigos.;Bot
346122;2018-02-12 13:25:22.63 -02:00;carnabelo@msging.net;1579357592113420@messenger.gw.msging.net;"Tenho essas opções para te ajudar a encontrar um bloquinho de carnaval⬇
";Bot
346125;2018-02-12 13:25:32.62 -02:00;1579357592113420@messenger.gw.msging.net;carnabelo@msging.net;MenuHoje;User
346127;2018-02-12 13:25:34.27 -02:00;carnabelo@msging.net;1579357592113420@messenger.gw.msging.net; Dê uma olhada nos blocos que vão sair ainda hoje. ;Bot
346132;2018-02-12 13:25:42.64 -02:00;carnabelo@msging.net;1402052833254778@messenger.gw.msging.net;  Tem carnaval hoje? Claro que tem. 😍 ;Bot
346137;2018-02-12 13:25:53.49 -02:00;825427744247826@messenger.gw.msging.net;carnabelo@msging.net;MenuAgenda;User
346142;2018-02-12 13:25:56.89 -02:00;carnabelo@msging.net;1579357592113420@messenger.gw.msging.net;O  Havayanas Usadas, já está na rua!!!;Bot
346144;2018-02-12 13:25:57.91 -02:00;carnabelo@msging.net;1579357592113420@messenger.gw.msging.net;Vem pra folia boa!!! 🎉;Bot
346148;2018-02-12 13:26:04.66 -02:00;825427744247826@messenger.gw.msging.net;carnabelo@msging.net;12/02/2018;User
346150;2018-02-12 13:26:06.17 -02:00;carnabelo@msging.net;825427744247826@messenger.gw.msging.net;A cidade toda vai bombar!;Bot
346153;2018-02-12 13:26:07.19 -02:00;carnabelo@msging.net;825427744247826@messenger.gw.msging.net;" Dê uma olhada em alguns bairros que vão ter blocos.👇 
";Bot
346155;2018-02-12 13:26:10.26 -02:00;1579357592113420@messenger.gw.msging.net;carnabelo@msging.net;Ok;User
346157;2018-02-12 13:26:12.89 -02:00;carnabelo@msging.net;1579357592113420@messenger.gw.msging.net;😊 ;Bot
346159;2018-02-12 13:26:14.08 -02:00;carnabelo@msging.net;1579357592113420@messenger.gw.msging.net;Sei de uma coisa que você vai curtir muito. 😊  ;Bot
346161;2018-02-12 13:26:15.08 -02:00;carnabelo@msging.net;1579357592113420@messenger.gw.msging.net;Me mande uma foto, que farei uma mágica.  📷;Bot
346214;2018-02-12 13:26:32.38 -02:00;carnabelo@msging.net;825427744247826@messenger.gw.msging.net;Parece que vai rolar muita coisa boa no Centro ;Bot
346217;2018-02-12 13:26:33.40 -02:00;carnabelo@msging.net;825427744247826@messenger.gw.msging.net; Em qual bloco vc vai? 👇;Bot
346221;2018-02-12 13:26:49.62 -02:00;carnabelo@msging.net;1474241416020404@messenger.gw.msging.net;Chama sua galera também e vem cair na folia.;Bot
346234;2018-02-12 13:26:59.66 -02:00;carnabelo@msging.net;1579357592113420@messenger.gw.msging.net; Ficou massa!  📷 😎;Bot
